filename,width,height,class,xmin,ymin,xmax,ymax
1_CB63.jpg,525,351,Chevron_Butterflyfish_111,208,56,379,234
1_CB109.jpg,1024,769,Chevron_Butterflyfish_111,143,358,631,639
2_CF171.jpg,640,436,2_Clownfish_187,178,127,432,318
2_CF165.jpg,640,419,2_Clownfish_187,226,168,341,272
6_SF138.jpg,400,300,6_Starfish_382,44,4,356,249
4_ST49.jpg,500,398,4_SeaTurtle_704,27,71,365,337
4_ST292.jpg,500,400,4_SeaTurtle_704,27,32,473,284
4_ST286.jpg,500,375,4_SeaTurtle_704,16,114,377,231
5_SU299.jpg,500,375,5_SeaUrchin_341,7,4,496,370
4_ST75.jpg,375,500,4_SeaTurtle_704,49,96,358,354
6_SF312.jpg,500,374,6_Starfish_382,115,52,406,281
4_ST537.jpg,500,375,4_SeaTurtle_704,71,82,330,280
4_ST537.jpg,500,375,4_SeaTurtle_704,313,76,500,210
4_ST251.jpg,500,375,4_SeaTurtle_704,4,12,500,373
5_SU266.jpg,500,375,5_SeaUrchin_341,21,10,466,362
4_ST245.jpg,500,375,4_SeaTurtle_704,115,54,434,275
5_SU272.jpg,500,397,5_SeaUrchin_341,16,8,347,351
4_ST523.jpg,500,375,4_SeaTurtle_704,103,96,443,301
6_SF306.jpg,375,500,6_Starfish_382,49,68,348,454
4_ST279.jpg,500,400,4_SeaTurtle_704,76,59,494,336
4_ST278.jpg,500,334,4_SeaTurtle_704,6,114,396,280
5_SU273.jpg,500,368,5_SeaUrchin_341,5,6,489,362
4_ST244.jpg,500,375,4_SeaTurtle_704,83,84,350,227
6_SF307.jpg,500,374,6_Starfish_382,57,17,500,371
4_ST522.jpg,500,375,4_SeaTurtle_704,49,195,353,356
4_ST536.jpg,500,307,4_SeaTurtle_704,90,195,367,295
6_SF313.jpg,500,375,6_Starfish_382,154,10,435,306
5_SU267.jpg,500,375,5_SeaUrchin_341,83,23,353,350
4_ST250.jpg,500,443,4_SeaTurtle_704,211,91,443,250
4_ST74.jpg,500,375,4_SeaTurtle_704,31,177,497,340
5_SU298.jpg,500,440,5_SeaUrchin_341,94,5,441,373
4_ST287.jpg,500,333,4_SeaTurtle_704,1,1,391,260
4_ST293.jpg,500,375,4_SeaTurtle_704,1,21,406,364
4_ST48.jpg,500,333,4_SeaTurtle_704,76,1,500,252
6_SF139.jpg,500,420,6_Starfish_382,35,49,409,390
2_CF164.jpg,640,426,2_Clownfish_187,261,170,516,302
6_SF66.jpg,500,334,6_Starfish_382,114,89,388,294
6_SF105.jpg,500,333,6_Starfish_382,131,89,371,257
2_CF158.jpg,640,425,2_Clownfish_187,251,148,478,318
1_CB108.jpg,1511,1501,Chevron_Butterflyfish_111,384,615,1031,1055
3_LF196.jpg,1300,866,3_Lion Fish_215,46,13,1048,855
1_CB62.jpg,1300,866,Chevron_Butterflyfish_111,154,109,1155,741
1_CB76.jpg,640,480,Chevron_Butterflyfish_111,91,49,578,389
3_LF182.jpg,1500,1101,3_Lion Fish_215,29,33,977,870
6_SF111.jpg,500,375,6_Starfish_382,116,112,245,236
6_SF72.jpg,357,500,6_Starfish_382,5,82,347,486
3_LF64.jpg,600,800,3_Lion Fish_215,13,117,568,604
6_SF99.jpg,500,338,6_Starfish_382,181,97,312,225
3_LF169.jpg,1300,956,3_Lion Fish_215,10,72,1294,850
1_CB89.jpg,650,482,Chevron_Butterflyfish_111,126,93,571,345
3_LF58.jpg,1300,866,3_Lion Fish_215,344,139,1300,739
3_LF155.jpg,1500,1101,3_Lion Fish_215,266,43,1475,933
3_LF141.jpg,1024,657,3_Lion Fish_215,167,100,567,492
4_ST668.jpg,500,375,4_SeaTurtle_704,53,67,444,373
5_SU139.jpg,500,375,5_SeaUrchin_341,84,1,426,344
4_ST654.jpg,500,375,4_SeaTurtle_704,55,93,494,285
5_SU105.jpg,500,375,5_SeaUrchin_341,68,19,463,337
4_ST132.jpg,500,375,4_SeaTurtle_704,1,60,387,269
5_SU111.jpg,350,263,5_SeaUrchin_341,58,11,281,252
4_ST126.jpg,500,374,4_SeaTurtle_704,216,14,422,273
4_ST640.jpg,500,375,4_SeaTurtle_704,89,61,368,273
4_ST697.jpg,500,262,4_SeaTurtle_704,15,70,382,239
4_ST683.jpg,500,375,4_SeaTurtle_704,126,125,391,279
4_ST318.jpg,500,375,4_SeaTurtle_704,162,89,428,248
4_ST330.jpg,500,375,4_SeaTurtle_704,5,182,471,327
5_SU307.jpg,500,375,5_SeaUrchin_341,93,55,356,284
6_SF273.jpg,500,375,6_Starfish_382,136,74,417,307
4_ST456.jpg,500,405,4_SeaTurtle_704,83,49,416,369
4_ST442.jpg,500,375,4_SeaTurtle_704,33,140,483,307
6_SF267.jpg,500,375,6_Starfish_382,166,42,485,337
4_ST324.jpg,472,500,4_SeaTurtle_704,88,65,347,225
4_ST324.jpg,472,500,4_SeaTurtle_704,62,253,320,433
5_SU313.jpg,500,375,5_SeaUrchin_341,165,77,363,297
2_CF35.jpg,300,200,2_Clownfish_187,88,27,294,162
5_SU14.jpg,375,500,5_SeaUrchin_341,43,143,234,278
5_SU14.jpg,375,500,5_SeaUrchin_341,27,272,221,425
5_SU14.jpg,375,500,5_SeaUrchin_341,191,330,364,491
6_SF298.jpg,500,334,6_Starfish_382,62,39,355,300
2_CF21.jpg,510,336,2_Clownfish_187,150,66,423,192
4_ST495.jpg,500,333,4_SeaTurtle_704,3,2,392,254
4_ST481.jpg,451,311,4_SeaTurtle_704,11,60,395,282
5_SU28.jpg,333,500,5_SeaUrchin_341,17,114,285,354
3_LF7.jpg,600,400,3_Lion Fish_215,69,21,469,367
5_SU73.jpg,500,333,5_SeaUrchin_341,82,18,424,329
2_CF46.jpg,1803,2254,2_Clownfish_187,317,527,1236,1030
2_CF46.jpg,1803,2254,2_Clownfish_187,894,133,1491,604
2_CF52.jpg,600,400,2_Clownfish_187,43,18,496,387
5_SU67.jpg,500,375,5_SeaUrchin_341,28,15,480,350
4_ST380.jpg,500,375,4_SeaTurtle_704,22,77,480,312
4_ST394.jpg,500,344,4_SeaTurtle_704,137,4,500,213
4_ST419.jpg,500,334,4_SeaTurtle_704,219,126,455,315
2_CF85.jpg,1024,768,2_Clownfish_187,470,129,949,407
2_CF85.jpg,1024,768,2_Clownfish_187,46,318,336,558
2_CF91.jpg,900,600,2_Clownfish_187,123,210,435,371
6_SF228.jpg,500,333,6_Starfish_382,113,61,396,299
4_ST425.jpg,500,375,4_SeaTurtle_704,60,121,391,304
4_ST343.jpg,500,332,4_SeaTurtle_704,4,6,499,331
4_ST357.jpg,500,337,4_SeaTurtle_704,140,92,392,229
6_SF214.jpg,500,334,6_Starfish_382,86,28,493,326
4_ST431.jpg,500,375,4_SeaTurtle_704,97,82,287,337
5_SU98.jpg,400,326,5_SeaUrchin_341,30,26,360,276
5_SU189.jpg,640,480,5_SeaUrchin_341,8,22,634,468
1_CB2.jpg,1234,822,Chevron_Butterflyfish_111,104,107,1100,695
4_ST182.jpg,500,375,4_SeaTurtle_704,53,46,500,372
4_ST196.jpg,500,375,4_SeaTurtle_704,13,8,497,327
4_ST169.jpg,500,375,4_SeaTurtle_704,36,115,416,255
4_ST141.jpg,500,326,4_SeaTurtle_704,3,90,490,249
5_SU176.jpg,500,375,5_SeaUrchin_341,42,29,380,354
4_ST627.jpg,500,375,4_SeaTurtle_704,86,2,365,339
4_ST633.jpg,640,426,4_SeaTurtle_704,153,115,524,288
4_ST155.jpg,375,500,4_SeaTurtle_704,31,1,185,169
4_ST155.jpg,375,500,4_SeaTurtle_704,121,230,343,446
5_SU162.jpg,500,375,5_SeaUrchin_341,27,36,423,336
6_SF189.jpg,500,376,6_Starfish_382,3,3,497,367
3_LF17.jpg,1200,800,3_Lion Fish_215,85,6,909,778
3_LF126.jpg,1400,931,3_Lion Fish_215,335,59,1235,854
3_LF132.jpg,1024,705,3_Lion Fish_215,24,32,908,614
6_SF29.jpg,500,374,6_Starfish_382,142,131,309,296
2_CF117.jpg,800,283,2_Clownfish_187,218,56,477,206
2_CF103.jpg,1882,2353,2_Clownfish_187,221,426,1551,1820
1_CB39.jpg,1300,866,Chevron_Butterflyfish_111,117,71,1200,796
1_CB11.jpg,1300,956,Chevron_Butterflyfish_111,151,109,1157,699
6_SF176.jpg,333,500,6_Starfish_382,28,313,141,428
6_SF15.jpg,500,375,6_Starfish_382,93,54,441,322
6_SF162.jpg,500,375,6_Starfish_382,123,115,341,309
4_ST13.jpg,500,375,4_SeaTurtle_704,9,23,477,217
4_ST592.jpg,500,375,4_SeaTurtle_704,42,33,475,304
4_ST586.jpg,500,375,4_SeaTurtle_704,16,17,481,350
6_SF348.jpg,500,375,6_Starfish_382,105,74,403,343
5_SU228.jpg,534,357,5_SeaUrchin_341,50,10,468,351
4_ST579.jpg,500,337,4_SeaTurtle_704,198,122,417,240
4_ST551.jpg,500,375,4_SeaTurtle_704,53,47,405,363
6_SF374.jpg,500,328,6_Starfish_382,106,67,367,278
4_ST237.jpg,500,375,4_SeaTurtle_704,73,87,353,280
4_ST223.jpg,500,375,4_SeaTurtle_704,99,17,446,287
5_SU214.jpg,500,375,5_SeaUrchin_341,119,74,394,370
6_SF360.jpg,500,375,6_Starfish_382,170,94,403,367
4_ST545.jpg,640,480,4_SeaTurtle_704,46,76,329,386
4_ST545.jpg,640,480,4_SeaTurtle_704,347,68,588,420
5_SU215.jpg,500,333,5_SeaUrchin_341,106,55,396,325
4_ST222.jpg,500,375,4_SeaTurtle_704,90,4,461,280
4_ST544.jpg,500,334,4_SeaTurtle_704,43,46,414,289
6_SF361.jpg,500,375,6_Starfish_382,46,10,476,374
6_SF375.jpg,500,333,6_Starfish_382,75,55,369,279
4_ST550.jpg,500,375,4_SeaTurtle_704,63,73,469,324
5_SU201.jpg,500,401,5_SeaUrchin_341,27,12,476,339
4_ST236.jpg,500,333,4_SeaTurtle_704,80,101,433,332
5_SU229.jpg,500,334,5_SeaUrchin_341,45,92,263,323
5_SU229.jpg,500,334,5_SeaUrchin_341,203,56,417,265
4_ST578.jpg,500,375,4_SeaTurtle_704,162,132,368,287
6_SF349.jpg,500,333,6_Starfish_382,117,49,323,243
4_ST587.jpg,500,333,4_SeaTurtle_704,110,120,419,255
4_ST593.jpg,500,333,4_SeaTurtle_704,27,50,495,259
4_ST12.jpg,500,367,4_SeaTurtle_704,154,92,463,223
6_SF163.jpg,500,381,6_Starfish_382,43,23,450,354
6_SF14.jpg,375,500,6_Starfish_382,43,56,375,405
6_SF177.jpg,500,333,6_Starfish_382,62,16,313,273
6_SF177.jpg,500,333,6_Starfish_382,272,190,453,312
2_CF102.jpg,800,533,2_Clownfish_187,210,92,463,249
2_CF102.jpg,800,533,2_Clownfish_187,331,152,775,429
1_CB38.jpg,2000,1334,Chevron_Butterflyfish_111,309,417,1224,988
2_CF116.jpg,800,600,2_Clownfish_187,150,128,280,230
2_CF116.jpg,800,600,2_Clownfish_187,313,156,428,280
6_SF28.jpg,375,500,6_Starfish_382,1,1,375,497
3_LF133.jpg,2048,1462,3_Lion Fish_215,334,163,1927,1192
3_LF127.jpg,1023,682,3_Lion Fish_215,94,43,924,616
3_LF16.jpg,900,570,3_Lion Fish_215,51,27,726,545
6_SF188.jpg,500,375,6_Starfish_382,116,50,397,370
4_ST632.jpg,500,316,4_SeaTurtle_704,218,72,383,224
5_SU163.jpg,500,375,5_SeaUrchin_341,30,128,274,321
5_SU163.jpg,500,375,5_SeaUrchin_341,203,82,409,260
4_ST154.jpg,500,333,4_SeaTurtle_704,26,150,428,295
4_ST154.jpg,500,333,4_SeaTurtle_704,31,53,330,148
5_SU177.jpg,500,375,5_SeaUrchin_341,26,16,331,310
4_ST626.jpg,500,306,4_SeaTurtle_704,143,41,480,270
4_ST168.jpg,500,375,4_SeaTurtle_704,37,15,500,325
4_ST197.jpg,500,366,4_SeaTurtle_704,2,69,451,337
4_ST183.jpg,500,375,4_SeaTurtle_704,9,117,340,327
1_CB3.jpg,1200,872,Chevron_Butterflyfish_111,234,273,975,638
5_SU188.jpg,500,357,5_SeaUrchin_341,42,12,441,351
4_ST356.jpg,500,375,4_SeaTurtle_704,133,78,415,316
5_SU99.jpg,521,375,5_SeaUrchin_341,70,11,479,358
4_ST430.jpg,500,375,4_SeaTurtle_704,1,1,495,369
6_SF215.jpg,500,369,6_Starfish_382,102,1,386,339
6_SF201.jpg,500,375,6_Starfish_382,17,1,480,375
4_ST424.jpg,500,400,4_SeaTurtle_704,63,10,412,400
4_ST342.jpg,500,375,4_SeaTurtle_704,56,50,406,295
6_SF229.jpg,361,500,6_Starfish_382,21,143,351,496
4_ST418.jpg,500,400,4_SeaTurtle_704,161,39,500,395
2_CF84.jpg,800,600,2_Clownfish_187,174,194,421,360
4_ST395.jpg,500,375,4_SeaTurtle_704,128,80,423,263
4_ST381.jpg,500,367,4_SeaTurtle_704,57,78,332,281
2_CF53.jpg,1024,683,2_Clownfish_187,351,149,922,435
2_CF53.jpg,1024,683,2_Clownfish_187,41,314,435,519
5_SU66.jpg,500,370,5_SeaUrchin_341,104,46,368,301
5_SU72.jpg,500,333,5_SeaUrchin_341,131,80,356,269
2_CF47.jpg,300,200,2_Clownfish_187,44,42,243,143
5_SU64.jpg,500,375,5_SeaUrchin_341,96,74,393,258
2_CF51.jpg,1280,1075,2_Clownfish_187,149,192,1033,819
2_CF45.jpg,1200,800,2_Clownfish_187,279,157,1031,615
5_SU58.jpg,500,375,5_SeaUrchin_341,33,14,437,319
4_ST397.jpg,500,375,4_SeaTurtle_704,95,118,416,269
4_ST383.jpg,500,375,4_SeaTurtle_704,264,122,474,233
2_CF79.jpg,945,531,2_Clownfish_187,46,3,553,197
2_CF79.jpg,945,531,2_Clownfish_187,220,272,595,531
2_CF92.jpg,1300,953,2_Clownfish_187,324,112,1166,686
4_ST368.jpg,500,333,4_SeaTurtle_704,83,96,401,283
4_ST368.jpg,500,333,4_SeaTurtle_704,20,1,227,100
2_CF86.jpg,1280,853,2_Clownfish_187,296,167,847,659
6_SF217.jpg,500,375,6_Starfish_382,156,90,366,302
4_ST432.jpg,500,375,4_SeaTurtle_704,164,101,434,284
4_ST354.jpg,500,375,4_SeaTurtle_704,99,6,476,319
4_ST340.jpg,500,332,4_SeaTurtle_704,16,44,398,302
4_ST426.jpg,500,300,4_SeaTurtle_704,84,90,329,217
1_CB1.jpg,800,532,Chevron_Butterflyfish_111,27,30,785,483
4_ST195.jpg,500,375,4_SeaTurtle_704,28,3,500,373
4_ST181.jpg,333,500,4_SeaTurtle_704,34,244,333,383
4_ST618.jpg,500,329,4_SeaTurtle_704,57,60,400,261
5_SU149.jpg,500,333,5_SeaUrchin_341,89,26,417,323
4_ST156.jpg,357,500,4_SeaTurtle_704,19,51,346,337
5_SU161.jpg,500,375,5_SeaUrchin_341,89,77,290,268
4_ST630.jpg,391,500,4_SeaTurtle_704,50,84,329,314
4_ST624.jpg,500,375,4_SeaTurtle_704,13,30,482,308
4_ST142.jpg,500,375,4_SeaTurtle_704,144,149,365,231
5_SU175.jpg,500,333,5_SeaUrchin_341,103,66,353,284
3_LF14.jpg,970,646,3_Lion Fish_215,65,58,784,604
3_LF119.jpg,1200,798,3_Lion Fish_215,9,8,983,747
3_LF131.jpg,660,440,3_Lion Fish_215,153,32,433,261
3_LF28.jpg,1920,1080,3_Lion Fish_215,630,25,1913,934
3_LF125.jpg,1500,1600,3_Lion Fish_215,36,230,1461,1381
6_SF149.jpg,500,333,6_Starfish_382,1,1,420,303
2_CF114.jpg,880,585,2_Clownfish_187,82,192,334,435
2_CF114.jpg,880,585,2_Clownfish_187,413,93,803,454
2_CF9.jpg,1300,866,2_Clownfish_187,168,313,684,845
2_CF9.jpg,1300,866,2_Clownfish_187,638,11,970,399
6_SF161.jpg,500,375,6_Starfish_382,37,6,471,375
6_SF175.jpg,500,375,6_Starfish_382,94,23,455,367
2_CF128.jpg,640,426,2_Clownfish_187,360,133,538,250
6_SF16.jpg,500,375,6_Starfish_382,188,123,326,251
1_CB12.jpg,800,647,Chevron_Butterflyfish_111,55,105,699,480
4_ST585.jpg,500,375,4_SeaTurtle_704,116,133,386,310
4_ST38.jpg,500,375,4_SeaTurtle_704,86,90,488,314
4_ST591.jpg,432,297,4_SeaTurtle_704,2,61,410,263
4_ST208.jpg,500,375,4_SeaTurtle_704,1,51,500,374
6_SF363.jpg,375,500,6_Starfish_382,25,74,331,458
4_ST546.jpg,500,375,4_SeaTurtle_704,114,154,498,369
4_ST220.jpg,500,298,4_SeaTurtle_704,36,34,499,250
5_SU217.jpg,375,500,5_SeaUrchin_341,24,23,348,331
5_SU217.jpg,375,500,5_SeaUrchin_341,4,284,265,489
4_ST234.jpg,500,375,4_SeaTurtle_704,18,67,439,300
5_SU203.jpg,600,460,5_SeaUrchin_341,108,96,486,444
4_ST552.jpg,500,375,4_SeaTurtle_704,43,67,456,349
6_SF377.jpg,500,375,6_Starfish_382,11,51,486,375
5_SU202.jpg,500,375,5_SeaUrchin_341,90,10,456,338
4_ST235.jpg,500,375,4_SeaTurtle_704,72,120,450,267
6_SF376.jpg,500,333,6_Starfish_382,117,31,406,294
4_ST553.jpg,500,338,4_SeaTurtle_704,49,141,381,320
4_ST547.jpg,500,375,4_SeaTurtle_704,200,64,404,333
6_SF362.jpg,500,345,6_Starfish_382,95,46,395,282
5_SU216.jpg,500,356,5_SeaUrchin_341,39,10,453,352
4_ST221.jpg,500,337,4_SeaTurtle_704,83,91,393,281
4_ST209.jpg,500,375,4_SeaTurtle_704,56,88,330,305
4_ST590.jpg,500,375,4_SeaTurtle_704,77,43,350,313
4_ST584.jpg,500,333,4_SeaTurtle_704,42,89,432,205
4_ST39.jpg,500,333,4_SeaTurtle_704,37,34,415,305
4_ST11.jpg,500,356,4_SeaTurtle_704,12,44,436,337
6_SF17.jpg,500,387,6_Starfish_382,95,27,458,387
2_CF129.jpg,585,880,2_Clownfish_187,30,167,450,355
6_SF174.jpg,500,375,6_Starfish_382,113,1,452,342
1_CB13.jpg,1200,807,Chevron_Butterflyfish_111,255,141,1019,695
2_CF8.jpg,1024,576,2_Clownfish_187,363,152,649,446
2_CF115.jpg,900,400,2_Clownfish_187,70,37,421,319
6_SF148.jpg,500,375,6_Starfish_382,75,52,390,327
2_CF101.jpg,1100,733,2_Clownfish_187,215,100,781,523
3_LF29.jpg,700,467,3_Lion Fish_215,56,95,601,424
3_LF124.jpg,500,333,3_Lion Fish_215,136,60,436,292
3_LF15.jpg,525,378,3_Lion Fish_215,78,27,468,351
3_LF118.jpg,1600,1300,3_Lion Fish_215,25,20,1340,1115
4_ST625.jpg,500,375,4_SeaTurtle_704,12,55,497,375
5_SU174.jpg,500,375,5_SeaUrchin_341,68,19,448,358
4_ST143.jpg,500,375,4_SeaTurtle_704,59,14,347,237
4_ST157.jpg,500,333,4_SeaTurtle_704,9,38,410,268
4_ST631.jpg,500,375,4_SeaTurtle_704,76,113,410,264
4_ST619.jpg,500,375,4_SeaTurtle_704,190,130,402,292
5_SU148.jpg,500,333,5_SeaUrchin_341,70,21,400,303
4_ST194.jpg,500,375,4_SeaTurtle_704,112,99,473,354
4_ST341.jpg,500,333,4_SeaTurtle_704,1,2,350,279
6_SF202.jpg,500,333,6_Starfish_382,124,32,383,333
4_ST427.jpg,500,333,4_SeaTurtle_704,2,2,499,262
4_ST433.jpg,483,500,4_SeaTurtle_704,127,126,388,391
6_SF216.jpg,500,375,6_Starfish_382,38,24,434,303
4_ST355.jpg,500,333,4_SeaTurtle_704,245,40,482,165
2_CF87.jpg,413,600,2_Clownfish_187,52,175,134,241
2_CF87.jpg,413,600,2_Clownfish_187,217,146,336,219
2_CF87.jpg,413,600,2_Clownfish_187,165,325,288,478
4_ST369.jpg,500,375,4_SeaTurtle_704,49,144,470,276
2_CF93.jpg,1300,956,2_Clownfish_187,286,202,1132,612
2_CF78.jpg,650,433,2_Clownfish_187,299,106,545,315
2_CF78.jpg,650,433,2_Clownfish_187,109,3,366,151
4_ST382.jpg,500,375,4_SeaTurtle_704,129,55,484,234
5_SU59.jpg,500,375,5_SeaUrchin_341,8,4,426,226
4_ST396.jpg,500,375,4_SeaTurtle_704,120,1,499,354
2_CF44.jpg,640,480,2_Clownfish_187,51,109,539,420
5_SU71.jpg,500,374,5_SeaUrchin_341,83,76,380,333
5_SU65.jpg,375,500,5_SeaUrchin_341,4,102,334,378
2_CF68.jpg,510,330,2_Clownfish_187,155,51,322,231
4_ST392.jpg,500,331,4_SeaTurtle_704,77,85,301,228
5_SU49.jpg,600,400,5_SeaUrchin_341,4,4,594,398
4_ST386.jpg,500,375,4_SeaTurtle_704,61,134,493,344
2_CF54.jpg,1200,800,2_Clownfish_187,525,44,1094,389
5_SU61.jpg,500,375,5_SeaUrchin_341,105,23,406,291
5_SU75.jpg,500,375,5_SeaUrchin_341,6,5,496,373
4_ST351.jpg,500,332,4_SeaTurtle_704,1,39,297,324
6_SF212.jpg,500,391,6_Starfish_382,109,45,396,364
4_ST437.jpg,500,375,4_SeaTurtle_704,146,101,463,280
4_ST423.jpg,500,375,4_SeaTurtle_704,40,207,353,307
6_SF206.jpg,500,333,6_Starfish_382,146,81,351,259
4_ST345.jpg,500,375,4_SeaTurtle_704,127,151,426,353
2_CF97.jpg,650,433,2_Clownfish_187,140,41,618,252
2_CF97.jpg,650,433,2_Clownfish_187,97,229,321,391
2_CF97.jpg,650,433,2_Clownfish_187,497,300,650,404
4_ST379.jpg,500,371,4_SeaTurtle_704,120,154,419,307
2_CF83.jpg,1600,1202,2_Clownfish_187,295,89,1052,654
2_CF83.jpg,1600,1202,2_Clownfish_187,557,601,1327,1101
4_ST184.jpg,500,334,4_SeaTurtle_704,5,111,500,273
1_CB4.jpg,870,579,Chevron_Butterflyfish_111,101,91,662,441
4_ST635.jpg,500,362,4_SeaTurtle_704,67,69,335,233
4_ST153.jpg,500,375,4_SeaTurtle_704,244,173,416,237
5_SU164.jpg,500,333,5_SeaUrchin_341,75,23,445,322
4_ST147.jpg,500,333,4_SeaTurtle_704,15,2,500,265
4_ST621.jpg,500,375,4_SeaTurtle_704,1,144,343,344
4_ST609.jpg,500,365,4_SeaTurtle_704,95,87,403,355
5_SU158.jpg,500,375,5_SeaUrchin_341,46,21,463,368
3_LF39.jpg,1024,665,3_Lion Fish_215,76,89,684,616
3_LF134.jpg,1300,973,3_Lion Fish_215,20,76,1166,882
3_LF108.jpg,1400,931,3_Lion Fish_215,32,9,1146,922
3_LF11.jpg,1620,1080,3_Lion Fish_215,35,240,1615,1080
2_CF139.jpg,585,880,2_Clownfish_187,62,141,307,257
2_CF139.jpg,585,880,2_Clownfish_187,197,418,407,588
6_SF164.jpg,500,375,6_Starfish_382,240,67,431,308
1_CB17.jpg,800,592,Chevron_Butterflyfish_111,136,134,709,424
6_SF13.jpg,500,334,6_Starfish_382,132,114,353,248
2_CF105.jpg,588,600,2_Clownfish_187,52,248,412,469
2_CF105.jpg,588,600,2_Clownfish_187,334,172,485,329
6_SF158.jpg,500,361,6_Starfish_382,70,26,417,341
2_CF111.jpg,1500,1101,2_Clownfish_187,533,226,847,568
2_CF111.jpg,1500,1101,2_Clownfish_187,449,519,763,847
4_ST580.jpg,500,375,4_SeaTurtle_704,212,94,438,225
4_ST594.jpg,500,375,4_SeaTurtle_704,94,54,348,313
4_ST29.jpg,333,500,4_SeaTurtle_704,46,99,157,156
4_ST29.jpg,333,500,4_SeaTurtle_704,131,45,285,178
4_ST29.jpg,333,500,4_SeaTurtle_704,109,218,317,386
4_ST29.jpg,333,500,4_SeaTurtle_704,187,286,332,413
4_ST15.jpg,500,375,4_SeaTurtle_704,62,131,367,294
4_ST225.jpg,500,375,4_SeaTurtle_704,2,4,411,301
5_SU212.jpg,500,375,5_SeaUrchin_341,163,28,470,335
6_SF366.jpg,500,333,6_Starfish_382,103,41,397,303
4_ST543.jpg,500,383,4_SeaTurtle_704,16,13,480,365
4_ST557.jpg,500,338,4_SeaTurtle_704,120,66,403,218
6_SF372.jpg,500,333,6_Starfish_382,267,66,470,251
4_ST231.jpg,500,333,4_SeaTurtle_704,80,93,383,225
5_SU206.jpg,500,366,5_SeaUrchin_341,117,26,354,237
4_ST219.jpg,500,375,4_SeaTurtle_704,135,116,300,238
4_ST218.jpg,500,375,4_SeaTurtle_704,37,54,416,343
6_SF373.jpg,500,335,6_Starfish_382,103,30,416,310
4_ST556.jpg,500,333,4_SeaTurtle_704,15,99,478,333
5_SU207.jpg,500,375,5_SeaUrchin_341,99,20,453,330
4_ST230.jpg,500,375,4_SeaTurtle_704,91,140,446,287
5_SU213.jpg,500,375,5_SeaUrchin_341,1,4,500,373
4_ST224.jpg,500,333,4_SeaTurtle_704,130,3,500,290
4_ST542.jpg,500,375,4_SeaTurtle_704,126,97,459,262
6_SF367.jpg,500,333,6_Starfish_382,65,45,382,316
4_ST14.jpg,500,375,4_SeaTurtle_704,20,203,247,290
4_ST595.jpg,500,375,4_SeaTurtle_704,20,135,359,290
4_ST28.jpg,500,333,4_SeaTurtle_704,17,16,403,292
4_ST581.jpg,500,375,4_SeaTurtle_704,53,149,352,303
6_SF159.jpg,500,374,6_Starfish_382,53,42,469,344
2_CF104.jpg,800,569,2_Clownfish_187,100,112,738,482
1_CB16.jpg,1757,1171,Chevron_Butterflyfish_111,545,369,1180,724
6_SF12.jpg,500,500,6_Starfish_382,97,139,411,372
6_SF171.jpg,500,375,6_Starfish_382,56,27,407,368
6_SF165.jpg,500,333,6_Starfish_382,90,76,364,273
2_CF138.jpg,585,880,2_Clownfish_187,107,160,297,284
3_LF109.jpg,1300,954,3_Lion Fish_215,358,101,1176,837
3_LF121.jpg,730,310,3_Lion Fish_215,266,30,579,290
3_LF38.jpg,650,420,3_Lion Fish_215,112,141,342,316
3_LF135.jpg,400,300,3_Lion Fish_215,16,26,398,257
4_ST608.jpg,500,352,4_SeaTurtle_704,153,115,380,248
5_SU159.jpg,500,375,5_SeaUrchin_341,10,111,250,311
5_SU171.jpg,500,375,5_SeaUrchin_341,43,33,443,342
4_ST146.jpg,500,375,4_SeaTurtle_704,70,90,390,330
4_ST620.jpg,500,333,4_SeaTurtle_704,136,112,500,321
4_ST634.jpg,500,375,4_SeaTurtle_704,74,100,413,277
5_SU165.jpg,500,375,5_SeaUrchin_341,79,54,441,307
4_ST152.jpg,500,334,4_SeaTurtle_704,93,108,466,288
1_CB5.jpg,525,379,Chevron_Butterflyfish_111,67,94,451,318
4_ST185.jpg,500,405,4_SeaTurtle_704,34,142,250,286
4_ST191.jpg,500,375,4_SeaTurtle_704,131,3,419,224
2_CF82.jpg,883,720,2_Clownfish_187,10,110,511,446
2_CF82.jpg,883,720,2_Clownfish_187,392,402,825,695
4_ST378.jpg,500,375,4_SeaTurtle_704,106,4,445,315
2_CF96.jpg,550,311,2_Clownfish_187,186,90,297,162
2_CF96.jpg,550,311,2_Clownfish_187,283,74,421,155
6_SF207.jpg,500,375,6_Starfish_382,60,29,407,357
4_ST422.jpg,500,341,4_SeaTurtle_704,3,47,491,341
4_ST344.jpg,500,375,4_SeaTurtle_704,82,37,385,281
4_ST350.jpg,500,375,4_SeaTurtle_704,129,40,361,314
4_ST436.jpg,500,375,4_SeaTurtle_704,109,125,426,332
6_SF213.jpg,500,333,6_Starfish_382,193,88,444,317
5_SU74.jpg,499,500,5_SeaUrchin_341,147,144,369,351
2_CF41.jpg,1200,900,2_Clownfish_187,142,222,1079,783
2_CF55.jpg,1000,750,2_Clownfish_187,554,19,748,233
2_CF55.jpg,1000,750,2_Clownfish_187,191,456,478,722
5_SU48.jpg,1024,768,5_SeaUrchin_341,205,140,848,631
4_ST387.jpg,500,333,4_SeaTurtle_704,62,21,460,329
4_ST393.jpg,375,500,4_SeaTurtle_704,45,213,251,363
